"","node","degree","betweenness","closeness","eigcent","bdc","diffslc_09","description"
"1907","HORVU.MOREX.r2.2HG0170140",61,16789.6585255464,8.78923668999408e-07,0.000372002713852613,21.0616712353593,2.10650192597839,"Receptor protein kinase, putative"
"1908","HORVU.MOREX.r2.2HG0170530",10,7062,8.7718336528213e-07,0.000223758195108858,3.63089555826506,0.363290938202104,"RING/U-box superfamily protein"
"1909","HORVU.MOREX.r2.2HG0170560",13,55205.9479311144,8.78931773357895e-07,3.99897698377951e-06,2.74615230077352,0.274618829156637,"Basic helix-loop-helix (BHLH) family transcription factor"
"1910","HORVU.MOREX.r2.2HG0170680",5,0,8.78172151796187e-07,0.00350124298033621,1.0464360212766,0.107794720809962,"Glycerol kinase"
"1911","HORVU.MOREX.r2.2HG0170740",2,0,8.7610872526122e-07,0.00360774337171731,1.02831263783813,0.106078232818358,"Short chain dehydrogenase/reductase"
"1912","HORVU.MOREX.r2.2HG0170770",6,0,8.78221828733988e-07,0.00415923556850281,5.05302920339818,0.50904623235147,"EamA-like transporter family"
"1913","HORVU.MOREX.r2.2HG0170860",2,0,8.76242761685978e-07,0.00240376670735272,1.00943450400193,0.10310684043681,"Clustered mitochondria protein"
"1914","HORVU.MOREX.r2.2HG0170870",5,0,8.75973198230459e-07,0.0158213753723319,2.10241888629989,0.224481126465088,"Synaptotagmin-5"
"1915","HORVU.MOREX.r2.2HG0170970",10,0.00543478260869565,8.79017338827594e-07,0.00277122424875753,1.89277505005995,0.191771606829877,"alpha/beta-Hydrolases superfamily protein"
"1916","HORVU.MOREX.r2.2HG0171010",1,0,8.76404349556654e-07,3.21166435232391e-05,0.895131188587483,0.0895420238379192,"Thymidylate synthase"
"1917","HORVU.MOREX.r2.2HG0171020",1,0,8.7667221304542e-07,0.00022664011146851,0.886466141658707,0.0888505902661923,"Autophagy-related protein 101"
"1918","HORVU.MOREX.r2.2HG0171060",25,0,8.78952000608469e-07,0.000155010321094542,8.83907419229642,0.884046928518627,"Transmembrane protein"
"1919","HORVU.MOREX.r2.2HG0171110",52,287.162827156047,8.7888891966529e-07,0.00161650637972122,10.6729085015482,1.06874570589657,"Cyclic nucleotide-gated channel"
"1920","HORVU.MOREX.r2.2HG0171180",3,7021,8.75024833180297e-07,0.00103188962069077,1.7221416506939,0.173142865728011,"Glutamyl-tRNA(Gln) amidotransferase subunit A"
"1921","HORVU.MOREX.r2.2HG0171240",23,68938.5718759178,8.78951677480073e-07,0.000285595491416286,5.32221383130549,0.532478419072824,"Cullin family protein"
"1922","HORVU.MOREX.r2.2HG0171320",12,0,8.7907906272325e-07,0.0325359525955565,3.96134477016722,0.425416834352723,"Microtubule-associated protein RP/EB family member"
"1923","HORVU.MOREX.r2.2HG0171340",6,21025,8.7890578420932e-07,0.000142892252601586,1.79952901200053,0.180081504227394,"ABC transporter ATP-binding protein"
"1924","HORVU.MOREX.r2.2HG0171360",26,7017,8.78921937582945e-07,0.000258042602288635,8.50864928757249,0.851097167099308,"Protein vip1"
"1925","HORVU.MOREX.r2.2HG0171370",2,49103,8.78872113987907e-07,3.68229651869144e-09,1.60185944103194,0.16018594741726,"Glutaredoxin family protein, putative"
"1926","HORVU.MOREX.r2.2HG0171440",34,629.934203246174,8.78970637748554e-07,0.00438442880854013,18.515486199601,1.85549460588779,"DNA-directed RNA polymerase subunit beta"
"1927","HORVU.MOREX.r2.2HG0171540",1,0,1.94031442598221e-08,0,0.842729475980011,0.084272947598001,"Loricrin-like protein"
"1928","HORVU.MOREX.r2.2HG0171610",8,0,8.77788472812641e-07,0.000122639869977004,1.57840147918065,0.157950523801044,"Shikimate kinase"
"1929","HORVU.MOREX.r2.2HG0171960",2,0,8.77686323530336e-07,0.00128679439504164,0.912101579600877,0.0923682729156252,"DNA polymerase I"
"1930","HORVU.MOREX.r2.2HG0172010",162,348939.975499075,8.78983152963253e-07,0.0358065253003529,46.2508159548834,4.65730746825865,"transcription factor-like protein"
"1931","HORVU.MOREX.r2.2HG0172060",1,0,1.94004414159369e-08,0,0.873023901809071,0.0873023901809071,"Epoxide hydrolase 2"
"1932","HORVU.MOREX.r2.2HG0172070",2,0,8.7797213410104e-07,0.000610562099820089,1.689069303854,0.169456436275238,"MICOS complex subunit MIC60"
"1933","HORVU.MOREX.r2.2HG0172230",7,0,8.78081217868621e-07,0.00133259525981356,2.24329340804798,0.22552867653863,"Chalcone synthase"
"1934","HORVU.MOREX.r2.2HG0172270",3,7021,8.77341916433768e-07,1.51871148762889e-07,0.902948654051832,0.090295002089217,"3-oxoacyl-reductase"
"1935","HORVU.MOREX.r2.2HG0172370",13,0,8.7826483955851e-07,0.00189902656505025,7.80520889570795,0.78223001347934,"Double-strand break repair protein MRE11"
"1936","HORVU.MOREX.r2.2HG0172390",8,0,8.78791998238781e-07,0.00979029739000035,2.42296851497498,0.251108119148498,"N-alpha-acetyltransferase"
"1937","HORVU.MOREX.r2.2HG0172430",13,7021,8.79081048486291e-07,0.000200060067008206,2.42995284673701,0.243175338734008,"Cytochrome P450 family protein, expressed"
"1938","HORVU.MOREX.r2.2HG0172680",10,0,8.78178343302163e-07,0.00280862879205684,3.69727265194122,0.372255031106973,"Flavin-containing monooxygenase"
"1939","HORVU.MOREX.r2.2HG0172910",1,0,8.76573597976953e-07,2.11026045150801e-05,0.848280586437438,0.0848470509878074,"Serine/threonine-protein kinase"
"1940","HORVU.MOREX.r2.2HG0173140",12,8,8.77761775741047e-07,0.00550062365219984,5.47798823726948,0.552749385013928,"Superoxide dismutase"
"1941","HORVU.MOREX.r2.2HG0173690",12,0,8.78901859055371e-07,3.53087682048351e-05,9.71705541496383,0.971737319387767,"F-box family protein"
"1942","HORVU.MOREX.r2.2HG0173710",11,0,8.78901244189897e-07,0.00034306157615482,4.17935056008986,0.418243811427525,"Thiol-disulfide oxidoreductase DCC"
"1943","HORVU.MOREX.r2.2HG0173720",1,0,8.78889716065373e-07,4.99878296178288e-10,0.800929720515968,0.0800929725014873,"Gibberellin 3-beta-hydroxylase 2"
"1944","HORVU.MOREX.r2.2HG0173820",2,0,8.76355132184054e-07,4.22672983794056e-07,1.75137270156749,0.175137650562434,"Stem-specific protein TSJT1"
"1945","HORVU.MOREX.r2.2HG0173880",1,0,8.75174722489078e-07,2.8253671436825e-05,0.933128274423941,0.0933382557466872,"Mevalonate kinase"
"1946","HORVU.MOREX.r2.2HG0173950",108,0,8.78992008785198e-07,0.439899257384543,62.7863003374797,6.67453936539406,"Bystin"
"1947","HORVU.MOREX.r2.2HG0173960",5,0,8.78163551493366e-07,0.000238821469984473,1.45661425990819,0.145876365313805,"defensin-like protein"
"1948","HORVU.MOREX.r2.2HG0174010",18,0,8.778006582225e-07,0.000180994268095065,2.26557294086706,0.226720188927992,"MLO-like protein"
"1949","HORVU.MOREX.r2.2HG0174120",3,0,8.77724139046297e-07,0.000149330092608711,1.53012402831016,0.153146799914363,"Clathrin light chain"
"1950","HORVU.MOREX.r2.2HG0174320",1,0,8.7594234303889e-07,1.11129169407804e-06,0.869989121585612,0.0869999123210859,"Ethylene-overproduction protein 1"
"1951","HORVU.MOREX.r2.2HG0174570",4,0,8.77548360788942e-07,0.00677146580950831,2.45723807185824,0.251818126414382,"Pyruvate kinase"
"1952","HORVU.MOREX.r2.2HG0174600",115,257.744381309278,8.78901535186924e-07,0.000871303315204157,16.684408423073,1.66922501529098,"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein"
"1953","HORVU.MOREX.r2.2HG0174910",6,0,8.77664048864297e-07,0.00667698108848561,2.49472811469853,0.25548209444949,"Plastid division protein CDP1, chloroplastic"
"1954","HORVU.MOREX.r2.2HG0175050",1,0,8.78362614845859e-07,1.53501568372736e-06,0.824497926909302,0.0824511742050456,"Endoglucanase"
"1955","HORVU.MOREX.r2.2HG0175140",12,2467.16666666656,8.78958957752272e-07,0.00010102502400772,6.24517161548688,0.624608084070295,"Heat shock protein"
"1956","HORVU.MOREX.r2.2HG0175160",1,0,8.76006031921148e-07,2.862830894709e-08,0.84010371823454,0.084010397588932,"BTB/POZ domain-containing protein"
"1957","HORVU.MOREX.r2.2HG0175170",2,0,8.76884731155076e-07,2.18376467965287e-05,0.938466464178997,0.0938663003000166,"Anamorsin homolog"
"1958","HORVU.MOREX.r2.2HG0175360",7,8,8.77081605213051e-07,0.000151330702427215,4.4377743038079,0.443913628012974,"Vacuolar protein sorting-associated protein 41-like protein"
"1959","HORVU.MOREX.r2.2HG0175370",4,0,8.73545434765604e-07,6.42543107399962e-05,3.32322803611542,0.332380632491207,"Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial"
"1960","HORVU.MOREX.r2.2HG0175460",2,0,8.76679385296168e-07,0.0001502358834003,1.78246820277563,0.178382032572623,"Uracil-DNA glycosylase"
"1961","HORVU.MOREX.r2.2HG0175470",76,11357.0613940911,8.78914489491094e-07,0.0191940552164816,20.0155773706066,2.0188323867555,"Response regulator"
"1962","HORVU.MOREX.r2.2HG0175590",3,0,8.77453463363724e-07,0.000789754351575172,1.02998534582689,0.103709313499107,"Protein lunapark"
"1963","HORVU.MOREX.r2.2HG0175840",36,0.735294117647059,8.78757076128644e-07,0.000262863654898262,12.4783911327509,1.2480756905645,"Receptor kinase"
"1964","HORVU.MOREX.r2.2HG0175910",1,0,8.75339490958128e-07,9.19945874282714e-05,0.935900538521322,0.0936728489808176,"Alpha-glucosidase"
"1965","HORVU.MOREX.r2.2HG0175920",1,0,8.77589688018926e-07,3.55104422813172e-05,0.852458761957894,0.0852778355938425,"Alpha-glucosidase"
"1966","HORVU.MOREX.r2.2HG0175950",1,0,8.77589688018926e-07,3.55104423030607e-05,0.852458761957894,0.0852778355938621,"Alpha-glucosidase"
"1967","HORVU.MOREX.r2.2HG0175960",1,0,8.79034553064359e-07,6.28948048681316e-07,0.800929720515968,0.0800935381048406,"Alpha-glucosidase"
"1968","HORVU.MOREX.r2.2HG0176030",5,0,8.79102632890263e-07,0.000272111335423758,4.38410509361783,0.438655409563664,"Adenylate kinase"
"1969","HORVU.MOREX.r2.2HG0176090",16,0,8.7896833491561e-07,0.000124469760487846,12.4568176548967,1.24579378827411,"Auxin response factor"
"1970","HORVU.MOREX.r2.2HG0176250",13,0,8.79083611336858e-07,0.000147204641488023,2.17566708524725,0.217699192702064,"Cytochrome P450 family protein, expressed"
"1971","HORVU.MOREX.r2.2HG0176780",13,0,8.78103208938622e-07,0.00288692064385043,5.68761450010212,0.571359678589678,"Calreticulin"
"1972","HORVU.MOREX.r2.2HG0177030",19,0,8.78466898833167e-07,0.00114483583873083,5.13109256747351,0.514139609002208,"Reticulon-like protein"
"1973","HORVU.MOREX.r2.2HG0177120",4,0,8.77415409072396e-07,0.000128845793273495,1.05153860131661,0.105269821345607,"Acyl-protein thioesterase 1"
"1974","HORVU.MOREX.r2.2HG0177170",5,0,8.78575614331108e-07,0.000806036943784828,1.57052955807259,0.157778389056665,"EH domain-containing protein 1"
"1975","HORVU.MOREX.r2.2HG0177320",2,0,8.76708488827425e-07,1.69404460382062e-05,1.76920734953382,0.176935981354816,"Actin-related protein"
"1976","HORVU.MOREX.r2.2HG0177350",6,2,8.7767084352226e-07,5.02775631553694e-05,1.08936371824073,0.108981621630912,"Ankyrin repeat domain protein, putative"
"1977","HORVU.MOREX.r2.2HG0177360",29,4809.53013844049,8.78889374871661e-07,0.0103671297156038,7.88019602180759,0.797350018924802,"Heat shock 70 kDa protein"
"1978","HORVU.MOREX.r2.2HG0177520",11,0,8.77557886491217e-07,0.00769924442008053,3.45465422324171,0.352394742302243,"Phosphomannomutase"
"1979","HORVU.MOREX.r2.2HG0177550",14,21056,8.78558479221924e-07,0.0118224439856358,3.12698649861826,0.323338849448898,"Polyadenylate-binding protein"
"1980","HORVU.MOREX.r2.2HG0177580",1,0,8.77660493171428e-07,0.000673114519925555,0.843689209350776,0.0849747240030106,"SART-1 protein"
"1981","HORVU.MOREX.r2.2HG0177590",14,0,8.78147485584253e-07,0.00478317543416734,2.10473924969971,0.214778782860722,"ATP-binding ABC transporter"
"1982","HORVU.MOREX.r2.2HG0177640",16,0,8.78926826646393e-07,0.00368701018284971,9.61089319806624,0.964407628971188,"U-box domain-containing family protein"
"1983","HORVU.MOREX.r2.2HG0177670",2,0,8.76121999423993e-07,0.00268394356580271,1.03382515754547,0.105798064963769,"RNA pyrophosphohydrolase"
"1984","HORVU.MOREX.r2.2HG0177680",19,0,8.78389403313815e-07,0.00019351853791779,13.9164100267284,1.39181516935697,"Receptor-like protein kinase-like protein"
"1985","HORVU.MOREX.r2.2HG0177710",5,0,8.78355844427692e-07,4.54437143103439e-05,2.76552251934226,0.276593151277105,"Amino acid transporter, putative"
"1986","HORVU.MOREX.r2.2HG0177800",23,0,8.78943377276161e-07,8.30559133747393e-05,1.94055818087046,0.194130568409083,"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family"
"1987","HORVU.MOREX.r2.2HG0177900",3,0.00543478260869565,8.79017291088353e-07,9.27727673134057e-05,0.86823735027155,0.086907230517737,"CCR4-NOT transcription complex family protein"
"1988","HORVU.MOREX.r2.2HG0177980",3,0,8.75382819584383e-07,4.62527441986118e-05,1.35372580158742,0.13541420762852,"Glutathione peroxidase"
"1989","HORVU.MOREX.r2.2HG0177990",2,0,8.76676759332252e-07,2.7537057391324e-06,1.72215239353606,0.172217717688771,"C2 calcium/lipid-binding and GRAM domain protein"
"1990","HORVU.MOREX.r2.2HG0178150",51,34170.0236572394,8.79181929237076e-07,0.000249528656871836,21.9086049884214,2.19108507463332,"Receptor kinase, putative"
"1991","HORVU.MOREX.r2.2HG0178250",18,15329.2334439229,8.78951771839606e-07,0.000395111518574309,5.17692667372804,0.518048267739521,"Cleavage and polyadenylation specificity factor subunit 5"
"1992","HORVU.MOREX.r2.2HG0178310",5,0,8.78059082150036e-07,3.98973609624615e-05,1.24142957707714,0.12417886533258,"Glutathione-regulated potassium-efflux system protein"
"1993","HORVU.MOREX.r2.2HG0178450",46,483035.837495308,8.79043705070467e-07,0.000127359001787634,13.0210310659896,1.30221772970057,"Glutathione S-transferase"
"1994","HORVU.MOREX.r2.2HG0178520",60,0.176100628930818,8.79027140889424e-07,0.171703791023055,44.8835934192821,4.64289275384895,"Cytochrome P450 family protein, expressed"
"1995","HORVU.MOREX.r2.2HG0178540",19,56075,8.78857579449896e-07,0.000717613792615537,9.62166737236912,0.962812589650266,"3-isopropylmalate dehydrogenase"
"1996","HORVU.MOREX.r2.2HG0178770",1,0,8.77974406892509e-07,9.32186652072575e-06,0.839712659261315,0.0839796556060002,"WAT1-related protein"
"1997","HORVU.MOREX.r2.2HG0179120",4,0,8.78935118519816e-07,2.39968689072632e-05,1.01951627997018,0.101973225179035,"Protein NRT1/ PTR FAMILY 5.5"
"1998","HORVU.MOREX.r2.2HG0179130",4,1459.420411764,8.7890525250648e-07,3.77391521176388e-07,0.803718882063872,0.0803722278587563,"Protein NRT1/ PTR FAMILY 5.5"
"1999","HORVU.MOREX.r2.2HG0179250",13,350.633623476666,8.78867819873467e-07,5.76359751372875e-05,2.25556514047952,0.225608386425575,"Kinase, putative"
"2000","HORVU.MOREX.r2.2HG0179280",7,0,8.78978805255955e-07,2.53937792635083e-05,1.83137178484437,0.183160032885774,"Kinase family protein"
"2001","HORVU.MOREX.r2.2HG0179350",3,0,8.7771011404269e-07,0.00484889192692218,1.00004388053576,0.104368390787806,"CoA ligase"
"2002","HORVU.MOREX.r2.2HG0179650",3,0,8.76635981469523e-07,0.00472263853901414,1.13269737151831,0.117520111836944,"Zinc finger protein ZPR1"
"2003","HORVU.MOREX.r2.2HG0179990",5,0,8.77192409346301e-07,0.000526489378161233,1.37863004112718,0.138336844553063,"Kinase family protein"
"2004","HORVU.MOREX.r2.2HG0180010",8,7004.00543478261,8.78985065911969e-07,0.000158515069704581,2.39767998819692,0.239910662382426,"DDB1-and CUL4-associated factor-like protein 1"
"2005","HORVU.MOREX.r2.2HG0180070",5,1,8.74632788300798e-07,1.62760290905381e-06,3.17666506372824,0.317667971215442,"NAC domain-containing protein, putative"
"2006","HORVU.MOREX.r2.2HG0180080",5,3,8.75019127715166e-07,1.42298710178502e-06,3.16003115565299,0.316004396253691,"NAC domain-containing protein, putative"
"2007","HORVU.MOREX.r2.2HG0180090",4,9567.99999999998,8.71279682723142e-07,0,0.803718882063872,0.0803718882063872,"Ferredoxin--NADP reductase"
"2008","HORVU.MOREX.r2.2HG0180110",4,12438.0000000005,8.71279682723142e-07,0,0.803718882063872,0.0803718882063872,"Ferredoxin--NADP reductase"
"2009","HORVU.MOREX.r2.2HG0180170",15,21064,8.77979546052146e-07,0.00541581271478434,7.16295328477743,0.721169559921049,"1-deoxy-D-xylulose 5-phosphate synthase"
"2010","HORVU.MOREX.r2.2HG0180360",2,0,8.76981004016232e-07,0.0017714414104486,0.954334582659102,0.0970277555353139,"Zn-dependent hydrolase (Beta-lactamase fold protein)"
"2011","HORVU.MOREX.r2.2HG0180380",41,59974,8.78945411974676e-07,0.0252738065547812,11.4680587891317,1.16955230481247,"Importin beta 1"
"2012","HORVU.MOREX.r2.2HG0180540",29,532839.418632617,8.79032054569529e-07,8.93050393768157e-05,9.18818318907792,0.918898693443231,"DNA-directed RNA polymerase subunit"
"2013","HORVU.MOREX.r2.2HG0180550",1,0,1.9408552914394e-08,0,0.800929720515968,0.0800929720515968,"Chitinase"
"2014","HORVU.MOREX.r2.2HG0180610",15,0.0769230769230769,8.78944728398752e-07,0.000796163646382205,6.71178659413714,0.671895206695458,"Histone-lysine N-methyltransferase"
"2015","HORVU.MOREX.r2.2HG0180620",22,14035,8.7745628588427e-07,0.0036554304414876,7.39851006871856,0.743140894269194,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1"
"2016","HORVU.MOREX.r2.2HG0180650",5,0,8.78296468073729e-07,0.00479226044229409,2.98233404873138,0.302546439271203,"Germin-like protein"
"2017","HORVU.MOREX.r2.2HG0180700",3,0,8.75906678883012e-07,3.9079510692648e-08,2.5855654966066,0.25855658483222,"NAC domain protein,"
"2018","HORVU.MOREX.r2.2HG0180710",3,0,8.788570399199e-07,5.064404007356e-06,0.925696435298191,0.0925742014934257,"Ras family protein"
"2019","HORVU.MOREX.r2.2HG0180900",10,0,8.77876808354344e-07,8.63266434015447e-05,8.45770059618759,0.845847753597821,"Fatty acid hydroxylase superfamily protein"
"2020","HORVU.MOREX.r2.2HG0181050",2,0,8.76818923952737e-07,3.67522918899886e-06,0.940546190838977,0.0940579267901678,"BTB/POZ domain-containing protein TNFAIP1 isoform 1"
"2021","HORVU.MOREX.r2.2HG0181080",28,56.9608891242029,8.78842369205055e-07,0.000184154423529323,3.77636925148981,0.377802664130158,"EamA-like transporter family protein"
"2022","HORVU.MOREX.r2.3HG0181430",5,0,8.77322493727935e-07,0.00677633252910636,1.53311569609724,0.159410268885919,"Subtilisin-like protease"
"2023","HORVU.MOREX.r2.3HG0181450",3,1,8.76734386122701e-07,1.20394100384919e-05,0.926869025580344,0.092697738027069,"DUF936 family protein"
"2024","HORVU.MOREX.r2.3HG0181540",2,0,8.7665172082971e-07,4.37968589693782e-05,1.73692403398301,0.173731820571374,"Tripartite motif-containing protein 29"
"2025","HORVU.MOREX.r2.3HG0181550",16,11248.1010831091,8.78974651029202e-07,0.000130040924235918,4.26233790060861,0.426350826892674,"Homeobox associated leucine zipper protein"
"2026","HORVU.MOREX.r2.3HG0181620",19,36626.0179419473,8.79000004567038e-07,2.98142401382361e-06,1.06468223366304,0.106470906647917,"Cellulose synthase-like protein"
"2027","HORVU.MOREX.r2.3HG0181650",16,7014,8.78930788283717e-07,0.00359101503321222,4.0179476814767,0.405026681677561,"Ring box protein"
"2028","HORVU.MOREX.r2.3HG0181710",3,0,8.74855119727851e-07,0.00166015296427993,1.81044582128689,0.182538719796541,"Rer1 protein, putative"
"2029","HORVU.MOREX.r2.3HG0181790",13,0,8.78210147497823e-07,0.0057227092764243,5.28093243678958,0.53324368202774,"Sucrose-phosphate synthase"
"2030","HORVU.MOREX.r2.3HG0182040",4,11912,8.75798394200772e-07,8.01771547259336e-05,1.14237897703953,0.114310057143207,"Paired amphipathic helix protein Sin3"
"2031","HORVU.MOREX.r2.3HG0182100",1,0,8.75657065388801e-07,3.71668660101663e-07,0.860441313717267,0.0860444658735208,"Metal-dependent phosphohydrolase HD domain-containing protein"
"2032","HORVU.MOREX.r2.3HG0182360",1,0,8.76060596179063e-07,0.0012363841643088,0.907638845304244,0.0918766302783023,"3-ketoacyl-CoA thiolase"
"2033","HORVU.MOREX.r2.3HG0182370",4,0,8.77899158578686e-07,1.390297202302e-06,1.69362341748293,0.169363593015775,"Receptor-like kinase"
"2034","HORVU.MOREX.r2.3HG0182390",6,5613.60989343655,8.78749216805706e-07,7.45950468472936e-06,1.33891165642914,0.13389787919713,"Phosphoenolpyruvate carboxylase"
"2035","HORVU.MOREX.r2.3HG0182440",1,0,8.7755030657707e-07,2.11729541183442e-06,0.848917098027383,0.084893615368609,"Peptidyl-prolyl cis-trans isomerase"
"2036","HORVU.MOREX.r2.3HG0182460",8,1385,8.78041278981928e-07,6.53052517212596e-05,2.54343966021884,0.254402740748433,"Protein decapping 5"
"2037","HORVU.MOREX.r2.3HG0182500",3,0,8.77175023944981e-07,0.000413493416212658,0.997049879690341,0.100077132043625,"Cell division cycle protein 123"
"2038","HORVU.MOREX.r2.3HG0182580",32,26559.507558386,8.7899507119027e-07,0.000190681503995787,7.18353743615924,0.71852535696952,"WAT1-related protein"
"2039","HORVU.MOREX.r2.3HG0182600",6,2081.14490888734,8.7904987524362e-07,3.59899089673325e-07,0.805578323095808,0.0805581562187615,"Receptor-like protein kinase"
"2040","HORVU.MOREX.r2.3HG0182620",113,0.176100628930818,8.78901225811325e-07,0.846066531256554,77.3623377096455,8.49769364909545,"50S ribosomal protein L6"
"2041","HORVU.MOREX.r2.3HG0182640",26,77897.9814965543,8.79190027717929e-07,8.64165679187504e-06,1.26375054690603,0.126382832181715,"O-acyltransferase WSD1"
"2042","HORVU.MOREX.r2.3HG0182650",113,0.176100628930818,8.78888652107589e-07,0.833512511894483,77.1756008150166,8.46772134220669,"50S ribosomal protein L6"
"2043","HORVU.MOREX.r2.3HG0182940",15,21053,8.78850237023573e-07,0.000530380691872954,7.6599446742495,0.766471810047635,"RNA polymerase II-associated factor 1"
"2044","HORVU.MOREX.r2.3HG0183010",3,0,8.75468909255078e-07,0.00417164125474271,1.24677480470626,0.128431957599895,"50S ribosomal protein L2, putative"
"2045","HORVU.MOREX.r2.3HG0183020",4,0,8.76341461533522e-07,9.69132200746974e-05,1.50877793672211,0.150965015570279,"Disease resistance protein (NBS-LRR class) family"
"2046","HORVU.MOREX.r2.3HG0183050",3,14040,8.79120662260469e-07,0.00021553122495476,1.03656018005012,0.103849996107472,"Dephospho-CoA kinase, putative, expressed"
"2047","HORVU.MOREX.r2.3HG0183110",4,0,8.76695863920801e-07,8.76564104402372e-05,1.49063679085606,0.149142569855003,"Disease resistance protein (NBS-LRR class) family"
"2048","HORVU.MOREX.r2.3HG0183470",26,122409.555205383,8.791719297225e-07,8.64165684152109e-06,1.26375054690603,0.12638283218176,"O-acyltransferase WSD1"
"2049","HORVU.MOREX.r2.3HG0183480",26,148.146536306095,8.78942647398602e-07,0.00049469100212375,2.52062053930795,0.252507275832707,"O-acyltransferase WSD1"
"2050","HORVU.MOREX.r2.3HG0183620",19,228726.757383019,8.78903358581274e-07,7.49655526752007e-06,5.55436284544892,0.555443031444632,"Dipeptidyl peptidase family member 6"
"2051","HORVU.MOREX.r2.3HG0183840",8,0,8.77531937500955e-07,0.00406863255265244,2.73541985800638,0.277203755098025,"Fructose-bisphosphate aldolase"
"2052","HORVU.MOREX.r2.3HG0183870",0,0,1.93950377408039e-08,8.01670774035142e-05,0,7.21503696631628e-05,"Phosphatidylserine synthase 2"
"2053","HORVU.MOREX.r2.3HG0184100",8,7000,8.77528290171093e-07,0.000352904838078385,4.43874213129383,0.444191827483653,"LisH and RanBPM domains containing protein"
"2054","HORVU.MOREX.r2.3HG0184150",2,14035,8.76493680793468e-07,1.99168958787082e-06,0.86976390844823,0.086978183365452,"Glycosyltransferase"
"2055","HORVU.MOREX.r2.3HG0184170",14,292.368508372951,8.79100447484192e-07,5.2674342339412e-05,2.17917685737406,0.217965092645511,"Sodium/hydrogen exchanger 1"
"2056","HORVU.MOREX.r2.3HG0184480",7,0.00543478260869565,8.78994965375485e-07,0.00379135843565788,2.69593598414791,0.273005821006883,"Alpha-glucosidase"
"2057","HORVU.MOREX.r2.3HG0184600",5,414.819898276281,8.79012354241852e-07,6.80145795368381e-07,4.00464860257984,0.4004654723892,"Zinc finger family protein"
"2058","HORVU.MOREX.r2.3HG0184630",4,0,8.77111753688133e-07,7.62902526421651e-05,1.46784624009982,0.14685328523736,"NBS-LRR disease resistance protein, putative, expressed"
"2059","HORVU.MOREX.r2.3HG0184790",2,0,8.7746620145572e-07,0.00103714446066541,1.71624246351088,0.172557676365687,"Mannose-6-phosphate isomerase"
"2060","HORVU.MOREX.r2.3HG0184800",16,7582.13906191459,8.79017289048927e-07,0.000141805409087311,4.0693375694785,0.407061381816028,"MYB transcription factor"
"2061","HORVU.MOREX.r2.3HG0185180",5,0,8.76904559396114e-07,0.0018766019205835,1.59185031674151,0.160873973402676,"WD repeat-containing protein 1"
"2062","HORVU.MOREX.r2.3HG0185770",10,50207.4062499999,8.79177225438706e-07,7.13577982046415e-05,7.1115194273819,0.711216164756574,"Phenylalanine ammonia-lyase"
"2063","HORVU.MOREX.r2.3HG0186000",2,0,8.7738864490382e-07,1.19665621167144e-06,1.78914926923427,0.178916003914017,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"
"2064","HORVU.MOREX.r2.3HG0186130",1,0,8.77061678416913e-07,1.10379030425703e-05,0.841884934427514,0.0841984275554897,"ABC transporter G family member"
"2065","HORVU.MOREX.r2.3HG0186230",1,0,8.76116272936755e-07,2.73787568477799e-07,0.853929635511158,0.0853932099599274,"Protein-lysine N-methyltransferase"
"2066","HORVU.MOREX.r2.3HG0186250",33,0,8.78004198725416e-07,0.0351058613452655,20.2031072525372,2.05190600046445,"Eukaryotic translation initiation factor 3 subunit A"
"2067","HORVU.MOREX.r2.3HG0186340",3,640.406249999999,8.79177816821107e-07,6.82154956031005e-05,0.802789161547904,0.0803403101008332,"Alkyl transferase"
"2068","HORVU.MOREX.r2.3HG0186430",4,0,8.68769167026663e-07,9.21940639024859e-08,1.17830586787708,0.117830669762365,"Ferredoxin reductase-like protein"
"2069","HORVU.MOREX.r2.3HG0186470",3,0,8.74681477837927e-07,0.0068441489048111,1.80740630377092,0.186900364391422,"tRNA (Adenine(58)-N(1))-methyltransferase non-catalytic subunit trm6"
"2070","HORVU.MOREX.r2.3HG0186540",2,0,8.76705674518383e-07,0.0111483153417808,1.76903059983705,0.186936543791307,"Leucine--tRNA ligase"
"2071","HORVU.MOREX.r2.3HG0186560",1,0,8.76780145190463e-07,3.57960278632056e-05,0.880164116675745,0.0880486280926514,"Signal peptidase subunit family protein"
"2072","HORVU.MOREX.r2.3HG0186750",23,2204.16666666655,8.7891787866571e-07,0.00154809963871005,7.92297461351867,0.793690751026705,"Heat shock protein"
"2073","HORVU.MOREX.r2.3HG0186950",1,0,8.77162396355026e-07,1.42255788561042e-07,0.862670801309011,0.0862672081611108,"Protein kinase"
"2074","HORVU.MOREX.r2.3HG0187230",1,0,8.75706902931956e-07,5.0560694919219e-06,0.920283729381282,0.092032923400671,"Mediator of RNA polymerase II transcription subunit 22"
"2075","HORVU.MOREX.r2.3HG0187260",1,0,1.94058473274389e-08,0,0.906038345505307,0.0906038345505307,"Peptidyl-tRNA hydrolase family protein"
