"cor","freq"
0.3672,118511
0.3673,117932
0.3674,117748
0.3675,118528
0.3676,117772
0.3677,117903
0.3678,117633
0.3679,117658
0.368,117290
0.3681,117610
0.3682,116864
0.3683,116875
0.3684,116956
0.3685,117096
0.3686,116545
0.3687,116664
0.3688,116569
0.3689,116452
0.369,117468
0.3691,115922
0.3692,116118
0.3693,115497
0.3694,115868
0.3695,114959
0.3696,115135
0.3697,115398
0.3698,115022
0.3699,115163
0.37,114538
0.3701,114445
0.3702,115041
0.3703,114421
0.3704,114841
0.3705,114936
0.3706,114628
0.3707,114418
0.3708,113389
0.3709,113500
0.371,114285
0.3711,112858
0.3712,113561
0.3713,113477
0.3714,113638
0.3715,113659
0.3716,113290
0.3717,112763
0.3718,112426
0.3719,113273
0.372,112493
0.3721,112668
0.3722,112294
0.3723,111478
0.3724,112033
0.3725,111849
0.3726,111901
0.3727,112266
0.3728,111460
0.3729,111239
0.373,111733
0.3731,111314
0.3732,110948
0.3733,111334
0.3734,110940
0.3735,110789
0.3736,110904
0.3737,110516
0.3738,110275
0.3739,110720
0.374,110192
0.3741,110124
0.3742,109530
0.3743,109966
0.3744,109575
0.3745,109032
0.3746,109445
0.3747,109268
0.3748,109522
0.3749,109489
0.375,109012
0.3751,108466
0.3752,108472
0.3753,108901
0.3754,109087
0.3755,108449
0.3756,107602
0.3757,108688
0.3758,108044
0.3759,107952
0.376,107271
0.3761,107258
0.3762,107168
0.3763,107415
0.3764,107769
0.3765,107796
0.3766,107398
0.3767,106799
0.3768,107194
0.3769,106594
0.377,107641
0.3771,106866
0.3772,107094
0.3773,106467
0.3774,106277
0.3775,105852
0.3776,105435
0.3777,105263
0.3778,106270
0.3779,105499
0.378,105562
0.3781,105360
0.3782,106059
0.3783,105526
0.3784,104865
0.3785,105185
0.3786,103842
0.3787,104843
0.3788,105239
0.3789,104348
0.379,104135
0.3791,104693
0.3792,104440
0.3793,103931
0.3794,104096
0.3795,103791
0.3796,104071
0.3797,104388
0.3798,103250
0.3799,103793
0.38,103749
0.3801,102871
0.3802,103587
0.3803,103349
0.3804,102946
0.3805,103096
0.3806,102920
0.3807,103254
0.3808,102670
0.3809,102703
0.381,102927
0.3811,102319
0.3812,102368
0.3813,102389
0.3814,102335
0.3815,101848
0.3816,101456
0.3817,101427
0.3818,101750
0.3819,101388
0.382,101045
0.3821,101627
0.3822,101629
0.3823,100934
0.3824,101176
0.3825,100160
0.3826,100614
0.3827,100797
0.3828,100865
0.3829,99885
0.383,100282
0.3831,100234
0.3832,99631
0.3833,99571
0.3834,99856
0.3835,99489
0.3836,99608
0.3837,99631
0.3838,99708
0.3839,99552
0.384,99293
0.3841,98895
0.3842,99254
0.3843,99331
0.3844,99179
0.3845,98816
0.3846,99303
0.3847,99255
0.3848,98660
0.3849,97791
0.385,98092
0.3851,97875
0.3852,97831
0.3853,98242
0.3854,97833
0.3855,97271
0.3856,97850
0.3857,97827
0.3858,97425
0.3859,96963
0.386,96675
0.3861,97703
0.3862,97052
0.3863,96602
0.3864,97115
0.3865,96893
0.3866,96658
0.3867,96299
0.3868,96917
0.3869,97189
0.387,95957
0.3871,96149
0.3872,96310
0.3873,96056
0.3874,95800
0.3875,95899
0.3876,95452
0.3877,95851
0.3878,95110
0.3879,95994
0.388,94792
0.3881,95303
0.3882,95925
0.3883,95269
0.3884,95321
0.3885,95059
0.3886,94564
0.3887,94625
0.3888,94901
0.3889,94206
0.389,94425
0.3891,93821
0.3892,93959
0.3893,93708
0.3894,93627
0.3895,93863
0.3896,93752
0.3897,93717
0.3898,93138
0.3899,93762
0.39,93236
0.3901,93368
0.3902,93977
0.3903,93381
0.3904,93322
0.3905,93364
0.3906,92663
0.3907,92836
0.3908,92544
0.3909,92482
0.391,92028
0.3911,92020
0.3912,91911
0.3913,91708
0.3914,91568
0.3915,91537
0.3916,92071
0.3917,92170
0.3918,91942
0.3919,91504
0.392,91847
0.3921,91802
0.3922,91548
0.3923,90773
0.3924,91422
0.3925,90927
0.3926,90624
0.3927,90598
0.3928,90689
0.3929,90304
0.393,90753
0.3931,90430
0.3932,90262
0.3933,90436
0.3934,90332
0.3935,89645
0.3936,90135
0.3937,90204
0.3938,89581
0.3939,90053
0.394,89263
0.3941,89855
0.3942,89328
0.3943,89531
0.3944,88947
0.3945,89481
0.3946,88592
0.3947,89172
0.3948,89094
0.3949,89211
0.395,88475
0.3951,89013
0.3952,88634
0.3953,88672
0.3954,87959
0.3955,88761
0.3956,88204
0.3957,88537
0.3958,88105
0.3959,87685
0.396,87988
0.3961,87555
0.3962,87571
0.3963,87636
0.3964,87109
0.3965,87015
0.3966,87257
0.3967,87157
0.3968,87033
0.3969,87047
0.397,87258
0.3971,86739
0.3972,87069
0.3973,86555
0.3974,86068
0.3975,86812
0.3976,86223
0.3977,86094
0.3978,86946
0.3979,86215
0.398,86363
0.3981,86660
0.3982,85946
0.3983,86274
0.3984,85954
0.3985,85693
0.3986,85611
0.3987,85275
0.3988,85411
0.3989,85592
0.399,84925
0.3991,85412
0.3992,84643
0.3993,85075
0.3994,84814
0.3995,85160
0.3996,84136
0.3997,84519
0.3998,84172
0.3999,84395
0.4,84824
0.4001,84213
0.4002,84207
0.4003,84241
0.4004,84208
0.4005,84387
0.4006,83977
0.4007,84036
0.4008,84110
0.4009,83456
0.401,83901
0.4011,83370
0.4012,83049
0.4013,83453
0.4014,83091
0.4015,83853
0.4016,83239
0.4017,83248
0.4018,82790
0.4019,82503
0.402,82349
0.4021,82578
0.4022,82642
0.4023,82951
0.4024,82472
0.4025,83274
0.4026,82440
0.4027,82175
0.4028,81533
0.4029,82017
0.403,81825
0.4031,81935
0.4032,81801
0.4033,81446
0.4034,81598
0.4035,81446
0.4036,81026
0.4037,81463
0.4038,81565
0.4039,81352
0.404,81048
0.4041,80702
0.4042,81305
0.4043,81055
0.4044,80923
0.4045,80233
0.4046,80125
0.4047,80632
0.4048,80627
0.4049,80773
0.405,80119
0.4051,80071
0.4052,80002
0.4053,80044
0.4054,80451
0.4055,80180
0.4056,79646
0.4057,79818
0.4058,79724
0.4059,79771
0.406,80083
0.4061,79094
0.4062,79311
0.4063,79360
0.4064,79071
0.4065,79576
0.4066,78641
0.4067,78803
0.4068,79016
0.4069,78882
0.407,78366
0.4071,79499
0.4072,77885
0.4073,78904
0.4074,78496
0.4075,78295
0.4076,78395
0.4077,78496
0.4078,78184
0.4079,77713
0.408,77802
0.4081,77812
0.4082,77400
0.4083,77550
0.4084,77682
0.4085,77242
0.4086,77254
0.4087,77063
0.4088,77101
0.4089,76869
0.409,77287
0.4091,77302
0.4092,76863
0.4093,76778
0.4094,76176
0.4095,76627
0.4096,76515
0.4097,76523
0.4098,76300
0.4099,76208
0.41,76363
0.4101,76153
0.4102,76436
0.4103,76013
0.4104,75722
0.4105,75960
0.4106,76066
0.4107,75998
0.4108,75502
0.4109,75547
0.411,76058
0.4111,75665
0.4112,75579
0.4113,74864
0.4114,75144
0.4115,75320
0.4116,75126
0.4117,75290
0.4118,75022
0.4119,74565
0.412,75252
0.4121,74810
0.4122,74849
0.4123,74780
0.4124,74689
0.4125,74866
0.4126,74010
0.4127,74382
0.4128,74480
0.4129,74346
0.413,74242
0.4131,73945
0.4132,74407
0.4133,73826
0.4134,73895
0.4135,74126
0.4136,73652
0.4137,73418
0.4138,73631
0.4139,73744
0.414,73028
0.4141,73350
0.4142,73512
0.4143,73479
0.4144,73547
0.4145,73223
0.4146,73318
0.4147,72386
0.4148,73474
0.4149,72674
0.415,73421
0.4151,72759
0.4152,72418
0.4153,72187
0.4154,72057
0.4155,72654
0.4156,72054
0.4157,72656
0.4158,72236
0.4159,72632
0.416,71904
0.4161,72006
0.4162,71767
0.4163,71904
0.4164,71386
0.4165,71599
0.4166,72090
0.4167,71648
0.4168,71440
0.4169,71685
0.417,71553
0.4171,71047
0.4172,71413
0.4173,70975
0.4174,71131
0.4175,71218
0.4176,71366
0.4177,70591
0.4178,70488
0.4179,71075
0.418,70332
0.4181,70539
0.4182,70684
0.4183,70569
0.4184,70497
0.4185,70279
0.4186,70174
0.4187,69989
0.4188,70537
0.4189,70007
0.419,70156
0.4191,69835
0.4192,69355
0.4193,69579
0.4194,69744
0.4195,69606
0.4196,69735
0.4197,69525
0.4198,69969
0.4199,69630
0.42,68993
0.4201,69586
0.4202,69324
0.4203,69328
0.4204,69210
0.4205,69068
0.4206,69304
0.4207,68769
0.4208,68899
0.4209,68473
0.421,68667
0.4211,68886
0.4212,68758
0.4213,68182
0.4214,68296
0.4215,68797
0.4216,68231
0.4217,67653
0.4218,68461
0.4219,68057
0.422,67625
0.4221,67854
0.4222,67279
0.4223,68105
0.4224,67512
0.4225,68091
0.4226,67745
0.4227,67562
0.4228,67799
0.4229,67657
0.423,67178
0.4231,67092
0.4232,67352
0.4233,67539
0.4234,67429
0.4235,67348
0.4236,67020
0.4237,67142
0.4238,67332
0.4239,66597
0.424,67133
0.4241,67138
0.4242,66824
0.4243,66539
0.4244,66667
0.4245,66704
0.4246,66618
0.4247,66246
0.4248,66418
0.4249,65770
0.425,66201
0.4251,65939
0.4252,66322
0.4253,66194
0.4254,65937
0.4255,66527
0.4256,66074
0.4257,65536
0.4258,65592
0.4259,65186
0.426,65419
0.4261,65039
0.4262,65726
0.4263,65367
0.4264,65396
0.4265,65418
0.4266,65284
0.4267,65390
0.4268,65390
0.4269,65194
0.427,65037
0.4271,64915
0.4272,65411
0.4273,64571
0.4274,64698
0.4275,64794
0.4276,64755
0.4277,64299
0.4278,64731
0.4279,64095
0.428,64453
0.4281,64045
0.4282,64245
0.4283,64557
0.4284,64401
0.4285,63747
0.4286,63642
0.4287,64033
0.4288,63730
0.4289,63506
0.429,63415
0.4291,63872
0.4292,63635
0.4293,63401
0.4294,63763
0.4295,63581
0.4296,63432
0.4297,63344
0.4298,63181
0.4299,63362
0.43,63604
0.4301,62902
0.4302,63084
0.4303,63183
0.4304,62839
0.4305,62707
0.4306,62636
0.4307,62628
0.4308,62615
0.4309,62405
0.431,62577
0.4311,62381
0.4312,62506
0.4313,62526
0.4314,61949
0.4315,62113
0.4316,62524
0.4317,62409
0.4318,62083
0.4319,62193
0.432,62192
0.4321,61823
0.4322,61932
0.4323,61820
0.4324,61493
0.4325,61695
0.4326,62000
0.4327,61400
0.4328,61833
0.4329,61250
0.433,61407
0.4331,61699
0.4332,61367
0.4333,60927
0.4334,61666
0.4335,61371
0.4336,61304
0.4337,60616
0.4338,61022
0.4339,60992
0.434,60520
0.4341,61257
0.4342,60988
0.4343,61082
0.4344,60454
0.4345,60749
0.4346,60209
0.4347,60880
0.4348,60294
0.4349,60554
0.435,60742
0.4351,59975
0.4352,60167
0.4353,60258
0.4354,60249
0.4355,60429
0.4356,59867
0.4357,59404
0.4358,60020
0.4359,59862
0.436,59744
0.4361,59342
0.4362,59678
0.4363,59115
0.4364,59382
0.4365,59199
0.4366,59987
0.4367,59348
0.4368,59165
0.4369,59512
0.437,59549
0.4371,59347
0.4372,59142
0.4373,59291
0.4374,58743
0.4375,59167
0.4376,58955
0.4377,58376
0.4378,59051
0.4379,59103
0.438,58527
0.4381,58374
0.4382,59032
0.4383,58540
0.4384,58643
0.4385,58610
0.4386,58450
0.4387,58528
0.4388,58165
0.4389,58202
0.439,58368
0.4391,58041
0.4392,57970
0.4393,58007
0.4394,57871
0.4395,57689
0.4396,58281
0.4397,57891
0.4398,57397
0.4399,58015
0.44,57653
0.4401,57393
0.4402,57531
0.4403,57636
0.4404,57882
0.4405,57441
0.4406,57587
0.4407,57348
0.4408,56992
0.4409,57385
0.441,56793
0.4411,57123
0.4412,57403
0.4413,57039
0.4414,57111
0.4415,56726
0.4416,57202
0.4417,57070
0.4418,56477
0.4419,56548
0.442,56613
0.4421,56445
0.4422,56716
0.4423,56349
0.4424,56609
0.4425,56491
0.4426,56608
0.4427,56327
0.4428,56609
0.4429,56297
0.443,56436
0.4431,56090
0.4432,56497
0.4433,56033
0.4434,56517
0.4435,55572
0.4436,55720
0.4437,55742
0.4438,55864
0.4439,56120
0.444,55991
0.4441,55705
0.4442,55191
0.4443,55706
0.4444,55159
0.4445,55688
0.4446,55581
0.4447,54844
0.4448,55292
0.4449,55500
0.445,55260
0.4451,55058
0.4452,54705
0.4453,55270
0.4454,55202
0.4455,54975
0.4456,54936
0.4457,54533
0.4458,55009
0.4459,54819
0.446,54347
0.4461,54513
0.4462,54453
0.4463,54465
0.4464,54120
0.4465,54396
0.4466,54596
0.4467,54353
0.4468,54213
0.4469,54626
0.447,54268
0.4471,54326
0.4472,54011
0.4473,53937
0.4474,53743
0.4475,54000
0.4476,54317
0.4477,53731
0.4478,53460
0.4479,54086
0.448,53856
0.4481,53346
0.4482,53349
0.4483,53590
0.4484,53658
0.4485,53568
0.4486,53381
0.4487,53831
0.4488,53554
0.4489,53199
0.449,53417
0.4491,53503
0.4492,53135
0.4493,52960
0.4494,53253
0.4495,52974
0.4496,52793
0.4497,52971
0.4498,53126
0.4499,52615
0.45,53032
0.4501,53195
0.4502,53145
0.4503,52583
0.4504,53037
0.4505,52319
0.4506,52542
0.4507,52394
0.4508,52777
0.4509,52709
0.451,52460
0.4511,51969
0.4512,52012
0.4513,52154
0.4514,52187
0.4515,52335
0.4516,51757
0.4517,52219
0.4518,51883
0.4519,52089
0.452,51992
0.4521,52033
0.4522,51761
0.4523,51807
0.4524,51774
0.4525,51507
0.4526,51725
0.4527,51978
0.4528,51665
0.4529,51548
0.453,51390
0.4531,51527
0.4532,51494
0.4533,51743
0.4534,51615
0.4535,51509
0.4536,51388
0.4537,50978
0.4538,51177
0.4539,51175
0.454,50945
0.4541,50785
0.4542,51154
0.4543,51044
0.4544,50930
0.4545,50658
0.4546,50826
0.4547,50604
0.4548,51021
0.4549,50880
0.455,50594
0.4551,50893
0.4552,50062
0.4553,50571
0.4554,50298
0.4555,50405
0.4556,50491
0.4557,50451
0.4558,50343
0.4559,50278
0.456,50350
0.4561,50160
0.4562,50289
0.4563,50236
0.4564,50097
0.4565,50163
0.4566,49532
0.4567,50067
0.4568,49634
0.4569,49977
0.457,49551
0.4571,49700
0.4572,49855
0.4573,49785
0.4574,49643
0.4575,49827
0.4576,49641
0.4577,49074
0.4578,49605
0.4579,49218
0.458,49239
0.4581,49481
0.4582,49513
0.4583,49412
0.4584,49090
0.4585,48864
0.4586,49509
0.4587,49421
0.4588,49343
0.4589,48771
0.459,49278
0.4591,48674
0.4592,48904
0.4593,48572
0.4594,49042
0.4595,48827
0.4596,48669
0.4597,48858
0.4598,49219
0.4599,48780
0.46,48775
0.4601,48725
0.4602,48293
0.4603,48504
0.4604,48431
0.4605,48363
0.4606,48675
0.4607,48473
0.4608,48223
0.4609,48148
0.461,48122
0.4611,48197
0.4612,47972
0.4613,47830
0.4614,47941
0.4615,48369
0.4616,47723
0.4617,47817
0.4618,47824
0.4619,47947
0.462,47718
0.4621,47539
0.4622,47651
0.4623,47769
0.4624,47938
0.4625,47560
0.4626,47832
0.4627,47731
0.4628,47362
0.4629,47456
0.463,47410
0.4631,47257
0.4632,47163
0.4633,47333
0.4634,47278
0.4635,47287
0.4636,47259
0.4637,47101
0.4638,47096
0.4639,47081
0.464,46794
0.4641,46854
0.4642,46749
0.4643,46838
0.4644,47084
0.4645,46870
0.4646,46883
0.4647,46872
0.4648,46800
0.4649,46807
0.465,46533
0.4651,46935
0.4652,46116
0.4653,46585
0.4654,46493
0.4655,46716
0.4656,46365
0.4657,46131
0.4658,46445
0.4659,46248
0.466,46268
0.4661,46264
0.4662,46367
0.4663,46482
0.4664,46059
0.4665,46023
0.4666,46183
0.4667,46100
0.4668,45438
0.4669,45713
0.467,46155
0.4671,45853
0.4672,45915
0.4673,46127
0.4674,45819
0.4675,45608
0.4676,45597
0.4677,45798
0.4678,45946
0.4679,45682
0.468,46070
0.4681,45738
0.4682,45462
0.4683,45051
0.4684,45163
0.4685,45296
0.4686,45298
0.4687,45233
0.4688,45533
0.4689,45256
0.469,45601
0.4691,45361
0.4692,45241
0.4693,44843
0.4694,45131
0.4695,44854
0.4696,44596
0.4697,44910
0.4698,45484
0.4699,44725
0.47,44781
0.4701,44868
0.4702,44667
0.4703,45083
0.4704,44957
0.4705,44415
0.4706,45024
0.4707,44754
0.4708,44253
0.4709,44521
0.471,44567
0.4711,44269
0.4712,44599
0.4713,44282
0.4714,44357
0.4715,44432
0.4716,44064
0.4717,43969
0.4718,44245
0.4719,44193
0.472,44454
0.4721,43884
0.4722,44222
0.4723,43714
0.4724,43752
0.4725,44010
0.4726,43556
0.4727,44243
0.4728,43783
0.4729,44001
0.473,43758
0.4731,43321
0.4732,43887
0.4733,43734
0.4734,43876
0.4735,43803
0.4736,43424
0.4737,43929
0.4738,43551
0.4739,43398
0.474,43356
0.4741,43640
0.4742,43301
0.4743,43418
0.4744,43405
0.4745,43436
0.4746,43258
0.4747,43420
0.4748,42997
0.4749,42879
0.475,43042
0.4751,43176
0.4752,43069
0.4753,43094
0.4754,43173
0.4755,43188
0.4756,42856
0.4757,43003
0.4758,42874
0.4759,43000
0.476,42692
0.4761,42837
0.4762,42824
0.4763,42361
0.4764,42867
0.4765,42271
0.4766,42486
0.4767,42567
0.4768,42682
0.4769,42789
0.477,43059
0.4771,42324
0.4772,42210
0.4773,42521
0.4774,42571
0.4775,42426
0.4776,42194
0.4777,42871
0.4778,42027
0.4779,42528
0.478,42132
0.4781,42411
0.4782,41878
0.4783,42034
0.4784,42116
0.4785,41937
0.4786,41964
0.4787,41901
0.4788,41537
0.4789,41813
0.479,41908
0.4791,41689
0.4792,41838
0.4793,41625
0.4794,41535
0.4795,41575
0.4796,41284
0.4797,41628
0.4798,41443
0.4799,41517
0.48,41360
0.4801,41338
0.4802,41361
0.4803,41015
0.4804,41339
0.4805,41112
0.4806,41289
0.4807,41483
0.4808,41057
0.4809,41158
0.481,41008
0.4811,41412
0.4812,40767
0.4813,40885
0.4814,41347
0.4815,41090
0.4816,40714
0.4817,41340
0.4818,41028
0.4819,40954
0.482,40777
0.4821,40826
0.4822,40719
0.4823,40631
0.4824,40651
0.4825,40490
0.4826,40578
0.4827,41155
0.4828,40504
0.4829,40776
0.483,40585
0.4831,40494
0.4832,40522
0.4833,40509
0.4834,40651
0.4835,40253
0.4836,40219
0.4837,40535
0.4838,40193
0.4839,40532
0.484,39941
0.4841,40188
0.4842,40451
0.4843,39990
0.4844,40434
0.4845,40157
0.4846,40192
0.4847,39939
0.4848,39600
0.4849,39890
0.485,40542
0.4851,39604
0.4852,39699
0.4853,40065
0.4854,39775
0.4855,39817
0.4856,39904
0.4857,39419
0.4858,39775
0.4859,39923
0.486,39524
0.4861,39715
0.4862,39733
0.4863,39137
0.4864,39684
0.4865,39491
0.4866,39311
0.4867,39096
0.4868,39000
0.4869,39504
0.487,39257
0.4871,39644
0.4872,39272
0.4873,39047
0.4874,39282
0.4875,39464
0.4876,39643
0.4877,39044
0.4878,39065
0.4879,39319
0.488,39152
0.4881,39102
0.4882,39021
0.4883,39123
0.4884,39103
0.4885,39121
0.4886,38978
0.4887,39153
0.4888,38889
0.4889,38580
0.489,38691
0.4891,38455
0.4892,38754
0.4893,38797
0.4894,38614
0.4895,38479
0.4896,39033
0.4897,38572
0.4898,38660
0.4899,38465
0.49,38463
0.4901,38121
0.4902,38228
0.4903,39126
0.4904,37892
0.4905,38159
0.4906,38545
0.4907,38607
0.4908,38201
0.4909,38286
0.491,38103
0.4911,38505
0.4912,37699
0.4913,38006
0.4914,37889
0.4915,38100
0.4916,38009
0.4917,37964
0.4918,38068
0.4919,38016
0.492,37809
0.4921,37815
0.4922,37543
0.4923,38202
0.4924,37935
0.4925,37486
0.4926,37700
0.4927,37703
0.4928,37844
0.4929,37521
0.493,37592
0.4931,37639
0.4932,37665
0.4933,37729
0.4934,37572
0.4935,37707
0.4936,37399
0.4937,37325
0.4938,37583
0.4939,37622
0.494,37455
0.4941,37435
0.4942,37295
0.4943,37306
0.4944,37418
0.4945,37074
0.4946,37404
0.4947,37246
0.4948,37286
0.4949,37174
0.495,37315
0.4951,37078
0.4952,37219
0.4953,37110
0.4954,36503
0.4955,37005
0.4956,37246
0.4957,37008
0.4958,36932
0.4959,36751
0.496,36925
0.4961,36859
0.4962,36700
0.4963,37003
0.4964,36359
0.4965,36992
0.4966,36825
0.4967,36925
0.4968,36641
0.4969,36852
0.497,36772
0.4971,36803
0.4972,36572
0.4973,36648
0.4974,36633
0.4975,36351
0.4976,36616
0.4977,36249
0.4978,36625
0.4979,36337
0.498,36275
0.4981,36696
0.4982,36128
0.4983,36390
0.4984,36158
0.4985,36142
0.4986,36371
0.4987,36198
0.4988,36183
0.4989,36117
0.499,35745
0.4991,36268
0.4992,35844
0.4993,35879
0.4994,36350
0.4995,36073
0.4996,35781
0.4997,35767
0.4998,36151
0.4999,36138
0.5,35813
0.5001,35863
0.5002,35663
0.5003,35453
0.5004,35747
0.5005,35884
0.5006,35791
0.5007,35631
0.5008,35477
0.5009,35883
0.501,35852
0.5011,35605
0.5012,35586
0.5013,35674
0.5014,35009
0.5015,35689
0.5016,35233
0.5017,35790
0.5018,35330
0.5019,35401
0.502,35263
0.5021,35021
0.5022,35429
0.5023,35251
0.5024,35157
0.5025,35398
0.5026,35527
0.5027,35195
0.5028,34926
0.5029,35191
0.503,35199
0.5031,35083
0.5032,35200
0.5033,35169
0.5034,35272
0.5035,35010
0.5036,35115
0.5037,34725
0.5038,34676
0.5039,35199
0.504,34914
0.5041,34875
0.5042,35045
0.5043,34432
0.5044,34495
0.5045,34678
0.5046,34516
0.5047,34610
0.5048,34819
0.5049,34468
0.505,34595
0.5051,34745
0.5052,34866
0.5053,34551
0.5054,34469
0.5055,34686
0.5056,34092
0.5057,34608
0.5058,34510
0.5059,34712
0.506,34275
0.5061,33988
0.5062,34181
0.5063,34478
0.5064,34518
0.5065,34309
0.5066,34467
0.5067,34122
0.5068,34302
0.5069,34463
0.507,34250
0.5071,34210
0.5072,34083
0.5073,33403
0.5074,34205
0.5075,34190
0.5076,34077
0.5077,34041
0.5078,33936
0.5079,33942
0.508,34045
0.5081,33775
0.5082,33941
0.5083,34012
0.5084,33987
0.5085,33724
0.5086,33758
0.5087,33523
0.5088,33913
0.5089,33515
0.509,33681
0.5091,33720
0.5092,33432
0.5093,33730
0.5094,33646
0.5095,33443
0.5096,33563
0.5097,33804
0.5098,33320
0.5099,33634
0.51,33618
0.5101,33569
0.5102,33553
0.5103,33532
0.5104,33375
0.5105,33542
0.5106,33319
0.5107,33268
0.5108,33318
0.5109,33220
0.511,32854
0.5111,33052
0.5112,33434
0.5113,33416
0.5114,33204
0.5115,33498
0.5116,33346
0.5117,32946
0.5118,32870
0.5119,33272
0.512,33256
0.5121,33210
0.5122,32867
0.5123,33000
0.5124,33319
0.5125,32998
0.5126,32859
0.5127,32775
0.5128,32801
0.5129,32844
0.513,32856
0.5131,32521
0.5132,32849
0.5133,32882
0.5134,32369
0.5135,32591
0.5136,32780
0.5137,32501
0.5138,32643
0.5139,33081
0.514,32706
0.5141,32695
0.5142,33019
0.5143,32287
0.5144,32284
0.5145,32362
0.5146,32898
0.5147,32555
0.5148,32421
0.5149,32552
0.515,32429
0.5151,32430
0.5152,32171
0.5153,32430
0.5154,32369
0.5155,32606
0.5156,32290
0.5157,31981
0.5158,32304
0.5159,32344
0.516,32042
0.5161,32360
0.5162,31914
0.5163,32106
0.5164,32082
0.5165,32238
0.5166,31925
0.5167,32079
0.5168,32050
0.5169,31807
0.517,32119
0.5171,32151
0.5172,32167
0.5173,31765
0.5174,32042
0.5175,31776
0.5176,31675
0.5177,32345
0.5178,31522
0.5179,31730
0.518,31881
0.5181,31699
0.5182,31762
0.5183,31782
0.5184,31518
0.5185,31528
0.5186,31643
0.5187,31665
0.5188,31662
0.5189,31883
0.519,31522
0.5191,31642
0.5192,31472
0.5193,31313
0.5194,31473
0.5195,31764
0.5196,31571
0.5197,31403
0.5198,31575
0.5199,31327
0.52,31357
0.5201,31451
0.5202,31600
0.5203,31094
0.5204,31051
0.5205,31203
0.5206,31308
0.5207,31045
0.5208,31306
0.5209,30919
0.521,31465
0.5211,31219
0.5212,31234
0.5213,31276
0.5214,31082
0.5215,30810
0.5216,31077
0.5217,30928
0.5218,31133
0.5219,30980
0.522,31109
0.5221,30899
0.5222,31062
0.5223,30940
0.5224,30959
0.5225,30770
0.5226,30986
0.5227,30810
0.5228,30549
0.5229,30772
0.523,30825
0.5231,30876
0.5232,30624
0.5233,30794
0.5234,30751
0.5235,30561
0.5236,30416
0.5237,30463
0.5238,31009
0.5239,30679
0.524,30609
0.5241,30607
0.5242,30923
0.5243,30421
0.5244,30588
0.5245,30322
0.5246,30448
0.5247,30506
0.5248,30925
0.5249,30246
0.525,30501
0.5251,30281
0.5252,30215
0.5253,30020
0.5254,30165
0.5255,30406
0.5256,30400
0.5257,30146
0.5258,30145
0.5259,30078
0.526,30203
0.5261,30073
0.5262,30425
0.5263,30243
0.5264,30052
0.5265,30205
0.5266,30300
0.5267,30003
0.5268,29832
0.5269,30058
0.527,29913
0.5271,29857
0.5272,30181
0.5273,30281
0.5274,29968
0.5275,29887
0.5276,29961
0.5277,30026
0.5278,30098
0.5279,29558
0.528,30190
0.5281,29905
0.5282,29542
0.5283,29658
0.5284,29456
0.5285,29681
0.5286,29759
0.5287,29666
0.5288,29891
0.5289,29785
0.529,29487
0.5291,29572
0.5292,29751
0.5293,29586
0.5294,29537
0.5295,29988
0.5296,29410
0.5297,29534
0.5298,29474
0.5299,29650
0.53,29524
0.5301,29313
0.5302,29437
0.5303,29183
0.5304,29322
0.5305,29602
0.5306,29466
0.5307,29209
0.5308,29620
0.5309,29290
0.531,28987
0.5311,29255
0.5312,29253
0.5313,29500
0.5314,29111
0.5315,29011
0.5316,29279
0.5317,29309
0.5318,28914
0.5319,28774
0.532,28897
0.5321,29282
0.5322,29293
0.5323,29299
0.5324,29078
0.5325,28776
0.5326,29266
0.5327,29202
0.5328,28945
0.5329,29011
0.533,28808
0.5331,29003
0.5332,29062
0.5333,29220
0.5334,28698
0.5335,28260
0.5336,28959
0.5337,28967
0.5338,28571
0.5339,28839
0.534,28443
0.5341,28714
0.5342,28822
0.5343,28464
0.5344,28517
0.5345,28553
0.5346,28915
0.5347,28655
0.5348,28727
0.5349,28620
0.535,28626
0.5351,28272
0.5352,28648
0.5353,28452
0.5354,28433
0.5355,28537
0.5356,28104
0.5357,28464
0.5358,28333
0.5359,28428
0.536,28525
0.5361,28443
0.5362,28350
0.5363,28120
0.5364,28393
0.5365,28234
0.5366,28328
0.5367,28413
0.5368,28229
0.5369,28034
0.537,28050
0.5371,28523
0.5372,28233
0.5373,28355
0.5374,28187
0.5375,28365
0.5376,27937
0.5377,28292
0.5378,28167
0.5379,28229
0.538,27741
0.5381,27951
0.5382,27964
0.5383,27978
0.5384,27589
0.5385,28124
0.5386,27853
0.5387,28171
0.5388,27894
0.5389,28230
0.539,27826
0.5391,27696
0.5392,28108
0.5393,27572
0.5394,28222
0.5395,27980
0.5396,27782
0.5397,28049
0.5398,27538
0.5399,27604
0.54,27600
0.5401,27683
0.5402,27564
0.5403,27723
0.5404,27807
0.5405,27620
0.5406,27641
0.5407,27564
0.5408,27284
0.5409,27628
0.541,27338
0.5411,27543
0.5412,27443
0.5413,27585
0.5414,27381
0.5415,27637
0.5416,27581
0.5417,27351
0.5418,27125
0.5419,27575
0.542,27306
0.5421,27701
0.5422,27087
0.5423,27319
0.5424,27293
0.5425,27001
0.5426,27440
0.5427,27090
0.5428,27237
0.5429,27382
0.543,26952
0.5431,27001
0.5432,27166
0.5433,27109
0.5434,27368
0.5435,27286
0.5436,26915
0.5437,27186
0.5438,26906
0.5439,26960
0.544,27199
0.5441,27404
0.5442,26862
